DOI,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization
10.1002-14651858.CD010276.pub3,45,25,39,34,85,14
10.1002-14651858.CD013196.pub2,18,11,24,29,103,22
10.1002-14651858.CD013786.pub2,27,12,28,37,99,29
10.1002-14651858.CD010771.pub3,10,4,11,9,28,6
10.1002-14651858.CD013157.pub2,19,4,16,22,93,22
10.1002-14651858.CD013039.pub2,40,11,39,32,90,31
10.1002-14651858.CD010772.pub3,22,10,17,34,64,9
10.1002-14651858.CD010079.pub3,11,2,9,11,30,7
10.1002-14651858.CD011333.pub3,9,7,13,26,59,5
10.1002-14651858.CD011525.pub3,9,3,15,15,74,19
10.1002-14651858.CD012909.pub2,24,6,49,45,92,33
10.1002-14651858.CD008819.pub4,23,5,36,20,92,39
10.1002-14651858.CD013656.pub2,22,9,27,32,76,20
10.1002-14651858.CD010860.pub3,10,4,7,20,42,8
10.1002-14651858.CD011414.pub3,41,8,22,25,100,17
10.1002-14651858.CD003854.pub2,28,7,19,17,57,22
10.1002-14651858.CD011415.pub3,21,9,15,23,83,8
10.1002-14651858.CD010775.pub3,17,4,5,18,64,13
10.1002-14651858.CD009434.pub2,14,7,21,29,58,17
10.1002-14651858.CD013662.pub2,19,4,20,15,86,7
10.1002-14651858.CD013321.pub2,22,17,27,32,120,24
10.1002-14651858.CD002059.pub4,11,4,27,15,85,40
10.1002-14651858.CD013424.pub2,8,5,12,12,37,7
10.1002-14651858.CD013277.pub2,26,10,24,17,75,25
10.1002-14651858.CD012997.pub2,9,3,5,11,33,5
10.1002-14651858.CD012756.pub2,20,5,19,21,102,25
10.1002-14651858.CD011301.pub2,25,3,17,29,78,23
10.1002-14651858.CD013224.pub2,19,4,11,22,51,28
10.1002-14651858.CD003586.pub4,20,7,31,37,92,38
10.1002-14651858.CD008084.pub5,20,6,23,31,113,26
10.1002-14651858.CD003748.pub5,12,2,19,9,60,32
10.1002-14651858.CD013117.pub2,18,8,9,33,58,12
10.1002-14651858.CD012996.pub2,24,4,23,21,85,14
10.1002-14651858.CD004011.pub4,28,14,24,31,83,25
10.1002-14651858.CD004135.pub4,9,6,17,19,58,20
10.1002-14651858.CD013693.pub2,22,30,25,14,88,12
10.1002-14651858.CD012784.pub2,16,1,20,32,61,13
10.1002-14651858.CD010070.pub3,9,5,17,23,55,14
10.1002-14651858.CD001819.pub3,12,6,15,9,67,12
10.1002-14651858.CD002007.pub5,11,0,10,16,46,12
10.1002-14651858.CD014484,34,14,20,22,111,38
10.1002-14651858.CD008907.pub4,15,3,10,13,51,13
10.1002-14651858.CD010373.pub3,16,2,14,10,50,11
10.1002-14651858.CD013528.pub2,19,0,13,17,52,16
10.1002-14651858.CD003031.pub4,27,6,25,12,107,19
10.1002-14651858.CD012671.pub2,27,7,27,15,127,37
10.1002-14651858.CD014546,38,11,18,40,94,31
10.1002-14651858.CD009294.pub3,10,7,9,15,47,13
10.1002-14651858.CD012978.pub2,26,2,21,16,104,24
10.1002-14651858.CD007574.pub3,15,5,19,8,60,17
10.1002-14651858.CD013156.pub2,19,4,17,24,89,17
10.1002-14651858.CD013566.pub2,16,3,27,25,56,27
10.1002-14651858.CD009517.pub4,28,3,15,17,71,13
10.1002-14651858.CD013021.pub2,28,13,30,38,112,13
10.1002-14651858.CD013697.pub2,25,10,26,27,96,19
10.1002-14651858.CD002958.pub2,22,7,31,17,126,24
10.1002-14651858.CD008077.pub6,14,7,28,23,60,22
10.1002-14651858.CD007535.pub4,23,4,19,12,65,29
10.1002-14651858.CD012923.pub2,9,2,18,9,40,10
10.1002-14651858.CD000215.pub5,29,7,31,35,90,35
10.1002-14651858.CD012602.pub2,32,6,42,23,67,36
10.1002-14651858.CD012932.pub2,19,12,23,24,68,14
10.1002-14651858.CD012423.pub2,18,8,42,21,110,29
10.1002-14651858.CD011563.pub2,22,7,24,13,83,23
10.1002-14651858.CD012802.pub2,22,11,21,42,122,15
10.1002-14651858.CD012830.pub2,18,6,19,34,95,7
10.1002-14651858.CD011220.pub2,25,2,19,13,88,16
10.1002-14651858.CD012714.pub2,15,3,17,15,58,14
10.1002-14651858.CD009289.pub2,18,4,24,26,53,20
10.1002-14651858.CD013544.pub2,14,1,18,19,56,17
10.1002-14651858.CD012776.pub3,20,0,12,23,68,15
10.1002-14651858.CD011817.pub2,20,9,27,27,97,11
10.1002-14651858.CD004034.pub4,16,7,23,29,62,15
10.1002-14651858.CD015043,23,6,28,43,97,20
10.1002-14651858.CD013674.pub2,21,12,37,41,67,22
10.1002-14651858.CD012721.pub3,19,3,26,14,81,47
10.1002-14651858.CD013600.pub4,24,9,32,45,111,34
10.1002-14651858.CD011710.pub3,30,7,24,39,59,19
10.1002-14651858.CD002053.pub4,4,2,23,4,50,18
10.1002-14651858.CD003336.pub4,17,3,11,24,47,10
10.1002-14651858.CD007579.pub3,24,12,46,32,86,11
10.1002-14651858.CD008841.pub3,18,2,9,19,59,11
10.1002-14651858.CD009858.pub3,21,7,17,35,88,14
10.1002-14651858.CD013263.pub2,19,15,31,31,89,30
10.1002-14651858.CD001496.pub2,21,12,20,27,74,29
10.1002-14651858.CD008496.pub3,25,12,35,21,89,20
10.1002-14651858.CD005547.pub4,14,7,20,18,67,13
10.1002-14651858.CD012152.pub3,21,9,24,19,70,21
10.1002-14651858.CD012868.pub2,18,5,30,18,89,25
10.1002-14651858.CD006687.pub4,22,7,41,25,92,29
10.1002-14651858.CD013837.pub2,10,3,7,11,42,14
10.1002-14651858.CD011922.pub4,11,6,13,8,24,11
10.1002-14651858.CD011169.pub2,12,4,15,13,56,20
10.1002-14651858.CD013620.pub2,18,7,30,33,62,11
10.1002-14651858.CD011672.pub2,18,2,15,16,72,19
10.1002-14651858.CD013312.pub2,9,4,11,5,41,15
10.1002-14651858.CD013624.pub2,19,5,33,31,64,9
10.1002-14651858.CD013836.pub2,11,3,8,13,45,12
10.1002-14651858.CD013622.pub2,17,5,28,33,55,10
10.1002-14651858.CD001150.pub4,6,4,18,5,36,11
10.1002-14651858.CD010876.pub3,7,1,4,10,34,8
10.1002-14651858.CD013623.pub2,21,4,39,34,67,9
10.1002-14651858.CD013029.pub2,25,11,22,37,101,48
10.1002-14651858.CD012972.pub2,22,7,20,17,74,13
10.1002-14651858.CD013621.pub2,21,6,32,33,61,11
10.1002-14651858.CD013540.pub2,32,17,20,42,81,10
10.1002-14651858.CD007899.pub3,24,17,46,39,83,36
10.1002-14651858.CD013491.pub2,44,12,21,45,86,28
10.1002-14651858.CD007144.pub3,11,3,17,11,52,29
10.1002-14651858.CD013235.pub2,16,6,13,24,69,14
10.1002-14651858.CD013518.pub2,14,0,14,8,54,22
10.1002-14651858.CD013257.pub3,15,5,15,8,58,12
10.1002-14651858.CD008189.pub3,23,10,38,27,100,54
10.1002-14651858.CD013535.pub2,23,8,27,30,53,7
10.1002-14651858.CD013702.pub2,13,6,16,20,40,15
10.1002-14651858.CD003424.pub5,12,9,24,19,74,16
10.1002-14651858.CD010176.pub3,38,15,39,57,92,31
10.1002-14651858.CD000479.pub6,20,3,23,16,71,42
10.1002-14651858.CD014955,16,5,16,23,103,15
10.1002-14651858.CD011025.pub3,12,1,17,15,75,32
10.1002-14651858.CD011395.pub2,9,2,15,21,58,11
10.1002-14651858.CD013495.pub2,18,11,33,35,88,21
10.1002-14651858.CD013170.pub2,12,3,24,17,72,24
10.1002-14651858.CD013668.pub2,20,9,16,19,70,30
10.1002-14651858.CD008708.pub5,4,2,11,6,34,14
10.1002-14651858.CD004002.pub4,18,5,13,24,69,11
10.1002-14651858.CD013792.pub2,25,3,26,21,90,20
10.1002-14651858.CD009951.pub3,26,3,24,25,92,32
10.1002-14651858.CD013246.pub2,14,8,23,27,68,24
10.1002-14651858.CD012060.pub2,11,3,14,11,43,12
10.1002-14651858.CD012654.pub2,4,9,4,17,35,11
10.1002-14651858.CD010682.pub3,10,1,8,9,37,7
10.1002-14651858.CD013346.pub2,28,16,32,32,124,22
10.1002-14651858.CD004437.pub6,9,4,14,12,42,15
10.1002-14651858.CD008605.pub4,20,8,35,26,82,36
10.1002-14651858.CD004312.pub3,14,5,16,18,52,15
10.1002-14651858.CD007694.pub3,19,5,33,27,87,18
10.1002-14651858.CD012789.pub2,16,15,13,33,93,26
10.1002-14651858.CD005289.pub4,16,5,20,17,73,36
10.1002-14651858.CD013155.pub2,15,2,23,12,109,14
10.1002-14651858.CD012866.pub2,21,2,26,20,85,14
10.1002-14651858.CD003277.pub4,14,5,28,29,123,37
10.1002-14651858.CD013121.pub2,17,7,29,18,126,25
10.1002-14651858.CD010829.pub2,10,4,8,13,32,22
10.1002-14651858.CD013110.pub2,15,2,16,12,66,19
10.1002-14651858.CD012250.pub2,18,11,19,31,68,13
10.1002-14651858.CD012493.pub2,20,8,15,28,57,10
10.1002-14651858.CD013119.pub2,16,8,21,22,38,8
10.1002-14651858.CD012862.pub2,17,1,14,16,64,23
10.1002-14651858.CD009098.pub3,19,8,23,13,103,28
10.1002-14651858.CD013122.pub2,14,2,17,13,124,18
10.1002-14651858.CD001689.pub4,26,4,33,20,123,19
10.1002-14651858.CD009969.pub2,11,6,10,15,71,19
10.1002-14651858.CD012675.pub3,16,8,19,21,62,9
10.1002-14651858.CD013717.pub2,34,20,41,50,122,9
10.1002-14651858.CD013512.pub2,24,11,22,44,96,17
10.1002-14651858.CD004434.pub6,9,3,7,5,33,13
10.1002-14651858.CD012650.pub2,19,1,32,9,81,41
10.1002-14651858.CD005555.pub3,16,8,28,23,88,59
10.1002-14651858.CD013297.pub2,28,9,21,41,84,27
10.1002-14651858.CD013694.pub2,28,9,30,17,71,22
10.1002-14651858.CD006746.pub4,21,9,29,32,83,37
10.1002-14651858.CD012799.pub2,11,7,9,24,39,18
10.1002-14651858.CD010383.pub3,10,3,10,17,31,5
10.1002-14651858.CD013881,33,10,31,51,119,39
10.1002-14651858.CD011424.pub3,36,6,19,18,102,18
10.1002-14651858.CD010804.pub3,14,4,34,28,71,20
10.1002-14651858.CD001127.pub5,17,1,25,19,90,34
10.1002-14651858.CD004406.pub5,19,1,17,9,46,9
10.1002-14651858.CD013732.pub2,12,4,18,9,39,15
10.1002-14651858.CD001894.pub6,9,6,10,14,34,10
10.1002-14651858.CD012823.pub2,20,10,30,27,52,9
10.1002-14651858.CD014547,29,3,18,32,73,15
10.1002-14651858.CD000230.pub6,15,6,22,19,43,17
10.1002-14651858.CD003427.pub5,22,5,13,16,74,24
10.1002-14651858.CD011557.pub2,14,2,9,17,50,4
10.1002-14651858.CD014545,32,10,26,42,83,13
10.1002-14651858.CD009231.pub3,12,2,8,14,54,1
10.1002-14651858.CD007961.pub3,17,4,18,14,80,15
10.1002-14651858.CD012413.pub3,7,3,15,8,38,10
10.1002-14651858.CD013316.pub2,25,6,14,27,55,17
10.1002-14651858.CD012797.pub2,12,3,17,18,61,13
10.1002-14651858.CD013513.pub3,19,6,11,44,74,6
10.1002-14651858.CD013879,23,8,32,22,58,10
10.1002-14651858.CD001337.pub3,15,6,11,11,48,19
10.1002-14651858.CD011675.pub2,23,11,33,32,83,26
10.1002-14651858.CD012553.pub2,7,1,11,8,50,8
10.1002-14651858.CD013409.pub2,27,8,30,32,105,28
10.1002-14651858.CD012827.pub2,7,6,8,13,64,15
10.1002-14651858.CD013522.pub2,19,7,26,36,75,14
10.1002-14651858.CD007478.pub2,27,11,35,35,82,28
10.1002-14651858.CD007923.pub6,10,1,11,10,60,19
10.1002-14651858.CD013667.pub2,22,5,19,23,56,23
10.1002-14651858.MR000032.pub3,25,5,23,42,89,18
10.1002-14651858.CD011246.pub2,21,8,22,40,81,26
10.1002-14651858.CD008726.pub3,15,10,23,26,81,19
10.1002-14651858.CD008591.pub3,15,2,15,26,60,12
10.1002-14651858.CD013348.pub2,6,9,21,14,36,12
10.1002-14651858.CD010172.pub3,23,8,31,42,88,34
10.1002-14651858.CD013498.pub2,36,6,26,17,81,9
10.1002-14651858.CD012707.pub2,20,15,32,46,108,17
10.1002-14651858.CD013099.pub2,25,6,53,41,87,26
10.1002-14651858.CD012968.pub2,18,9,26,13,90,15
10.1002-14651858.CD013501.pub2,10,2,15,23,76,20
10.1002-14651858.CD010668.pub2,33,7,31,48,125,33
10.1002-14651858.CD008823.pub2,10,4,19,19,45,7
10.1002-14651858.CD003811.pub3,29,18,39,39,110,34
10.1002-14651858.CD009651.pub3,24,6,27,20,68,27
10.1002-14651858.CD012006.pub2,20,2,30,20,91,18
10.1002-14651858.CD002777.pub2,17,6,15,7,58,18
10.1002-14651858.CD003610.pub4,11,2,18,7,60,7
10.1002-14651858.CD000329.pub4,22,8,33,16,88,40
10.1002-14651858.CD013306.pub2,28,8,36,37,92,12
10.1002-14651858.CD011512.pub2,17,3,13,28,66,25
10.1002-14651858.CD009593.pub5,17,8,19,17,57,15
10.1002-14651858.CD005084.pub4,15,10,33,42,93,12
10.1002-14651858.CD000071.pub4,23,5,28,6,51,15
10.1002-14651858.CD013390.pub2,23,8,26,42,87,22
10.1002-14651858.CD012876.pub2,29,6,47,43,104,30
10.1002-14651858.CD011466.pub2,13,4,17,17,64,30
10.1002-14651858.CD013281.pub2,21,7,22,33,93,32
10.1002-14651858.CD013109.pub2,10,5,9,13,35,7
10.1002-14651858.CD013457.pub2,16,4,20,16,51,20
10.1002-14651858.CD013560.pub2,24,8,16,26,62,22
10.1002-14651858.CD013587.pub2,24,6,25,27,110,22
10.1002-14651858.CD012336.pub2,10,9,18,9,59,27
10.1002-14651858.CD012882.pub2,23,4,24,31,81,15
10.1002-14651858.CD010945.pub2,31,11,10,22,81,4
10.1002-14651858.CD012418.pub2,20,9,43,42,95,33
10.1002-14651858.CD008013.pub3,26,4,12,17,58,14
10.1002-14651858.CD013053.pub2,19,3,37,33,69,24
10.1002-14651858.CD012835.pub2,24,13,31,52,84,27
10.1002-14651858.CD008274.pub4,23,5,22,45,79,10
10.1002-14651858.CD013534.pub2,24,9,38,42,94,14
10.1002-14651858.CD011878.pub3,8,3,12,9,47,17
10.1002-14651858.CD013052.pub2,30,8,30,39,78,32
10.1002-14651858.CD012844.pub2,17,7,21,17,45,19
10.1002-14651858.CD011184.pub3,24,10,20,19,71,16
10.1002-14651858.CD011693.pub3,37,9,26,39,83,20
10.1002-14651858.CD009081.pub2,33,9,44,35,111,16
10.1002-14651858.CD005634.pub3,20,3,36,24,104,28
10.1002-14651858.CD008684.pub3,14,7,17,17,65,19
10.1002-14651858.CD013118.pub2,13,6,16,19,55,25
10.1002-14651858.CD006322.pub4,11,8,21,21,76,31
10.1002-14651858.CD013040.pub2,18,4,17,12,71,30
10.1002-14651858.CD013496.pub2,20,8,31,45,74,12
10.1002-14651858.CD009497.pub3,22,4,21,21,96,34
10.1002-14651858.CD012899.pub2,8,2,10,10,47,13
10.1002-14651858.CD013855,31,9,21,30,73,21
10.1002-14651858.CD007468.pub4,14,2,15,8,53,22
10.1002-14651858.CD011973.pub2,7,1,18,8,39,6
10.1002-14651858.CD011561.pub2,23,6,29,34,104,16
10.1002-14651858.CD012863.pub2,8,2,13,10,63,27
10.1002-14651858.CD000022.pub4,16,4,20,13,70,19
10.1002-14651858.CD013211.pub2,11,5,19,27,57,13
10.1002-14651858.CD003032.pub5,10,0,8,8,22,11
10.1002-14651858.CD009576.pub3,19,3,19,12,61,25
10.1002-14651858.CD011865.pub2,35,13,32,23,73,29
10.1002-14651858.CD011490.pub2,12,2,28,23,77,19
10.1002-14651858.CD013398.pub3,12,2,14,17,68,16
10.1002-14651858.CD013529.pub2,23,9,12,19,69,17
10.1002-14651858.CD002783.pub5,16,7,25,29,76,24
10.1002-14651858.CD004529.pub3,32,6,28,33,86,25
10.1002-14651858.CD013011.pub2,20,8,34,26,91,17
10.1002-14651858.CD011302.pub3,17,8,51,34,118,17
10.1002-14651858.CD007654.pub5,22,9,32,35,77,10
10.1002-14651858.CD013133.pub2,17,2,21,11,61,19
10.1002-14651858.CD012768.pub3,21,21,21,12,52,21
10.1002-14651858.CD013198.pub2,28,7,23,22,68,26
10.1002-14651858.CD006560.pub4,15,5,17,28,65,14
10.1002-14651858.CD012479.pub2,25,5,28,40,95,28
10.1002-14651858.CD001415.pub4,16,0,11,4,35,10
10.1002-14651858.CD011352.pub3,31,8,24,28,91,21
10.1002-14651858.CD013669.pub2,20,3,10,18,44,12
10.1002-14651858.CD008394.pub4,14,1,17,17,58,14
10.1002-14651858.CD008407.pub3,22,13,19,16,54,9
10.1002-14651858.CD004265.pub4,20,7,28,34,111,8
10.1002-14651858.CD013579.pub2,21,6,31,24,63,32
10.1002-14651858.CD013229.pub2,17,8,25,41,92,6
10.1002-14651858.CD001507.pub4,14,5,14,13,50,14
10.1002-14651858.CD013630.pub2,26,7,10,15,76,14
10.1002-14651858.CD006440.pub3,24,10,31,45,81,14
10.1002-14651858.CD013542.pub2,14,2,20,14,38,10
10.1002-14651858.CD012921.pub2,19,4,26,40,87,15
10.1002-14651858.CD004454.pub4,31,13,23,46,97,20
10.1002-14651858.CD008367.pub4,19,10,44,42,108,28
10.1002-14651858.CD006105.pub4,22,13,27,17,97,44
10.1002-14651858.CD013217.pub2,20,2,21,14,72,23
10.1002-14651858.CD007245.pub4,18,6,23,11,67,29
10.1002-14651858.CD013819,30,16,36,40,99,19
10.1002-14651858.CD012980.pub2,21,7,24,30,100,19
10.1002-14651858.CD009599.pub2,17,5,25,22,87,17
10.1002-14651858.CD012687.pub2,22,7,32,32,80,32
10.1002-14651858.CD008500.pub5,14,3,22,12,80,13
10.1002-14651858.CD010966.pub3,21,5,32,28,90,26
10.1002-14651858.CD006112.pub5,15,8,26,13,80,29
10.1002-14651858.CD013154.pub2,23,5,30,38,92,33
10.1002-14651858.CD013812,20,4,40,31,97,21
10.1002-14651858.CD004349.pub3,8,3,7,4,43,14
10.1002-14651858.CD011545.pub2,16,10,22,18,52,25
10.1002-14651858.CD011679.pub2,33,2,24,34,114,15
10.1002-14651858.CD012913.pub2,8,2,6,7,45,12
10.1002-14651858.CD012467.pub3,7,0,8,7,27,8
10.1002-14651858.CD012965.pub2,5,2,12,6,33,13
10.1002-14651858.CD004022.pub5,16,1,19,9,61,12
10.1002-14651858.CD013245.pub2,14,3,12,19,58,18
10.1002-14651858.CD012110.pub2,18,8,34,41,81,11
10.1002-14651858.CD013046.pub2,14,6,14,5,46,20
10.1002-14651858.CD012875.pub2,11,3,32,13,72,21
10.1002-14651858.CD004102.pub3,10,1,12,11,24,14
10.1002-14651858.CD013814,7,4,15,4,38,16
10.1002-14651858.CD013278.pub2,9,1,14,5,57,19
10.1002-14651858.CD012123.pub2,17,2,14,15,60,12
10.1002-14651858.CD012829.pub2,11,7,44,49,88,28
10.1002-14651858.CD009568.pub2,30,6,23,22,100,14
10.1002-14651858.CD012874.pub2,22,3,28,31,113,34
10.1002-14651858.CD013811,38,10,21,44,91,25
10.1002-14651858.CD003048.pub4,29,8,30,41,83,16
10.1002-14651858.MR000040.pub3,19,7,14,20,59,8
10.1002-14651858.CD013432.pub2,8,2,15,6,49,14
10.1002-14651858.CD009861.pub3,17,9,36,24,89,26
10.1002-14651858.CD011393.pub2,12,3,10,5,31,14
10.1002-14651858.CD013806,23,6,17,17,73,13
10.1002-14651858.CD003864.pub3,12,6,24,24,67,24
10.1002-14651858.CD010655.pub3,30,4,34,20,69,27
10.1002-14651858.CD013020.pub2,12,6,19,16,66,20
10.1002-14651858.CD013413.pub2,22,2,15,23,62,11
10.1002-14651858.CD006768.pub3,24,4,30,30,90,51
10.1002-14651858.CD007561.pub3,17,5,21,16,73,23
10.1002-14651858.CD007652.pub7,4,0,6,10,20,7
10.1002-14651858.CD013138.pub2,15,6,9,28,56,15
10.1002-14651858.CD009280.pub3,12,3,8,4,48,14
10.1002-14651858.CD001159.pub3,25,6,18,21,85,30
10.1002-14651858.CD001480.pub6,18,3,19,11,89,17
10.1002-14651858.CD012754.pub2,19,8,38,26,88,28
10.1002-14651858.CD008994.pub3,17,3,22,6,32,17
10.1002-14651858.CD013465.pub2,19,3,14,18,52,18
10.1002-14651858.CD007090.pub2,18,1,19,9,70,24
10.1002-14651858.CD006207.pub5,15,10,39,32,80,17
10.1002-14651858.CD012078.pub2,16,6,41,39,60,21
10.1002-14651858.CD013787,35,12,24,37,92,20
10.1002-14651858.CD004899.pub3,17,5,15,19,47,13
10.1002-14651858.CD004900.pub3,13,4,9,19,52,11
10.1002-14651858.CD013516.pub2,18,6,26,25,88,19
10.1002-14651858.CD013114.pub2,15,5,20,12,81,17
10.1002-14651858.CD003678.pub3,28,14,40,18,102,31
10.1002-14651858.CD004010.pub4,19,6,19,23,86,27
10.1002-14651858.CD003412.pub3,14,9,24,22,69,27
10.1002-14651858.CD005656.pub3,31,14,33,33,73,25
10.1002-14651858.CD012568.pub2,20,10,22,35,73,26
10.1002-14651858.CD013162.pub2,19,4,32,19,61,14
10.1002-14651858.CD009178.pub4,23,11,16,42,97,11
10.1002-14651858.CD013393.pub2,28,13,23,28,91,12
10.1002-14651858.CD003633.pub4,22,7,15,25,74,20
10.1002-14651858.CD009645.pub4,15,5,26,13,71,36
10.1002-14651858.CD009332.pub4,19,5,24,18,110,21
10.1002-14651858.CD011803.pub2,9,2,17,12,49,9
10.1002-14651858.CD006318.pub4,19,8,23,6,78,26
10.1002-14651858.CD005613.pub4,24,3,22,8,88,25
10.1002-14651858.CD011772.pub3,22,9,24,33,84,15
10.1002-14651858.CD013132.pub2,10,1,10,7,28,12
10.1002-14651858.CD013779,25,10,38,47,75,31
10.1002-14651858.CD009669.pub4,9,0,17,10,68,18
10.1002-14651858.CD013218.pub2,27,11,16,29,60,10
10.1002-14651858.CD013004.pub2,14,1,10,14,52,21
10.1002-14651858.CD003067.pub5,25,7,28,46,77,19
10.1002-14651858.CD003229.pub4,18,8,15,28,63,25
10.1002-14651858.CD013449.pub2,8,22,25,10,70,14
10.1002-14651858.CD013288.pub2,22,10,21,35,71,32
10.1002-14651858.CD013287.pub2,24,12,25,36,85,49
10.1002-14651858.CD006811.pub4,15,9,20,45,98,16
10.1002-14651858.CD001892.pub5,6,4,9,8,42,5
10.1002-14651858.CD006359.pub3,30,6,28,17,71,20
10.1002-14651858.CD013400.pub2,11,3,17,15,46,9
10.1002-14651858.CD012907.pub2,17,13,33,53,80,21
10.1002-14651858.CD007004.pub4,8,7,18,13,52,22
10.1002-14651858.CD013256.pub2,16,4,10,21,62,14
10.1002-14651858.CD011031.pub3,14,4,11,15,38,10
10.1002-14651858.CD012569.pub2,7,1,11,7,28,8
10.1002-14651858.CD008312.pub4,17,5,19,27,65,41
10.1002-14651858.CD000553.pub3,18,7,22,20,91,17
10.1002-14651858.CD010686.pub2,24,11,24,39,88,39
10.1002-14651858.CD006185.pub5,20,15,19,40,87,14
10.1002-14651858.CD002125.pub4,15,5,14,13,84,17
10.1002-14651858.CD013750,17,7,19,22,62,5
10.1002-14651858.CD013298.pub2,14,9,27,25,55,10
10.1002-14651858.CD010787.pub2,19,1,15,7,86,29
10.1002-14651858.CD004908.pub3,23,12,24,18,74,30
10.1002-14651858.CD011748.pub3,9,2,11,8,39,10
10.1002-14651858.CD004730.pub5,26,12,25,34,87,32
10.1002-14651858.CD012859.pub2,46,6,35,47,101,25
10.1002-14651858.CD005262.pub4,31,13,21,51,92,27
10.1002-14651858.CD003718.pub5,29,8,15,17,72,19
10.1002-14651858.CD002271.pub3,26,8,20,23,62,15
10.1002-14651858.CD002975.pub2,9,5,8,12,40,7
10.1002-14651858.CD012575.pub2,15,2,15,23,70,42
10.1002-14651858.CD005496.pub5,8,4,16,7,24,8
10.1002-14651858.CD004346.pub5,20,12,39,42,107,13
10.1002-14651858.CD012796.pub2,11,6,18,15,51,10
10.1002-14651858.CD006237.pub4,16,17,28,24,111,7
10.1002-14651858.CD013686.pub2,17,7,26,45,90,33
10.1002-14651858.CD013101.pub2,19,8,26,37,89,35
10.1002-14651858.CD012169.pub3,8,2,24,6,53,15
10.1002-14651858.CD013399.pub2,22,5,18,30,105,29
10.1002-14651858.CD006304.pub4,27,14,30,25,94,18
10.1002-14651858.MR000045.pub2,32,14,22,53,93,18
10.1002-14651858.CD006212.pub5,25,5,16,19,53,12
10.1002-14651858.CD006047.pub6,19,7,39,24,99,27
10.1002-14651858.CD012273.pub2,6,4,15,7,26,13
10.1002-14651858.CD011064.pub2,12,3,16,14,43,6
10.1002-14651858.CD012780.pub2,28,7,31,51,69,20
10.1002-14651858.CD001912.pub5,20,10,18,26,73,19
10.1002-14651858.CD007239.pub4,26,13,36,24,78,26
10.1002-14651858.CD008333.pub2,22,6,38,39,81,34
10.1002-14651858.CD006680.pub3,12,3,21,24,59,25
10.1002-14651858.CD008294.pub5,13,2,24,28,62,21
10.1002-14651858.CD004448.pub7,11,9,8,16,53,9
10.1002-14651858.CD013019.pub2,15,2,18,11,55,23
10.1002-14651858.CD012871.pub2,22,9,25,18,85,21
10.1002-14651858.CD000433.pub3,9,5,18,10,66,24
10.1002-14651858.CD013738,11,2,6,13,36,13
10.1002-14651858.CD009402.pub3,28,5,35,26,112,12
10.1002-14651858.CD001862.pub4,15,2,16,9,58,23
10.1002-14651858.CD010022.pub2,9,3,11,16,42,17
10.1002-14651858.CD013407.pub2,12,4,38,21,96,22
10.1002-14651858.CD006946.pub4,45,13,18,19,49,34
10.1002-14651858.CD013628.pub2,24,14,34,43,75,22
10.1002-14651858.CD013627.pub2,21,10,37,49,77,21
10.1002-14651858.CD013626.pub2,26,13,37,56,77,19
10.1002-14651858.CD013718,16,15,36,27,82,13
10.1002-14651858.CD013057.pub2,18,5,38,40,77,32
10.1002-14651858.CD013574.pub2,15,7,31,35,85,18
10.1002-14651858.CD013206.pub2,26,4,27,38,95,26
10.1002-14651858.CD011293.pub3,30,10,29,32,68,19
10.1002-14651858.CD001081.pub4,15,4,19,14,58,2
10.1002-14651858.CD012415.pub2,20,8,31,32,93,9
10.1002-14651858.CD009185.pub3,6,2,4,6,28,7
10.1002-14651858.CD010315.pub4,8,0,22,11,45,9
10.1002-14651858.CD000280.pub3,13,5,18,7,62,19
10.1002-14651858.CD012417.pub2,24,6,37,29,102,23
10.1002-14651858.CD005291.pub3,21,4,22,10,96,31
10.1002-14651858.CD011860.pub2,19,16,43,36,82,18
